id_componente,nivel,tipo_componente,codigo,nome,departamento,codigo_antigo,ch_total,cr_total,ch_aula,ch_laboratorio,ch_estagio,ch_dedicada_docente,ch_ead,equivalencia,pre_requisito,co_requisito,ementa,bibliografia,curso,ativo,num_unidades,tem_orientador,aceita_subturma,permite_horario_flexivel,permite_horario_docente_flexivel,conteudo_variavel,eminentemente_pratica
"11949","G","DISCIPLINA","ENCIV0096","TOPOGRAFIA I","DEC","101241","60","4","30","30","0","0","0","( ( 20288 ) OU ( 15166 ) ) ",,,"Conceitos e Fundamentos. Topografia e Geodésia. Modelado Topográfico. Instrumentos de Topografia. Medidas de Alinhamento e Ângulos. Erros. Processos de Levantamentos Topográficos. Planimetria. Altimetria. Topologia. Desenho Plani-Altimétrico. Cálculo de Áreas. Práticas de Campo.",,,"t","2","f","t","f","f","f","t"
"11950","G","DISCIPLINA","ENCIV0097","TOPOGRAFIA II","DEC","101242","60","4","30","30","0","0","0",,"( ( 11949 E 11961 ) ) ",,"Aerofotogrametria e Fotointerpretação. Georeferenciamento. Equipamentos Eletrônicos de Topografia: Nível a Laser, GPS e Estação Total. Desenho Topográfico. Sistemas de Automação Topográficos. Práticas de campo.",,,"t","3","f","t","f","f","f","t"
"11951","G","DISCIPLINA","ENCIV0098","ENGENHARIA DE TRANSPORTES","DEC","101243","60","4","60","0","0","0","0",,"((11950))",,"Aspectos gerais dos transportes. Planejamento de sistemas viários. Estudo de tráfego. Demanda
por transportes. Geração e distribuição do tráfego. Fluxo de veículos e seu controle. Capacidade de vias.
Estudo de viabilidade. Impactos ambientais dos sistemas de transportes. Aspectos de tarifação em
sistemas de transportes.",,,"t","3","f","f","f","f","f","f"
"11952","G","DISCIPLINA","ENCIV0099","ESTRADAS E FERROVIAS I","DEC","101244","60","4","60","0","0","0","0",,"((11951))",,"Projeto Geométrico de rodovias e ferrovias. Locação do Projeto. Movimento de Terra.
Construção e controle da Terraplenagem. Custos de Terraplenagem.",,,"t","3","f","f","f","f","f","f"
"11953","G","DISCIPLINA","ENCIV0100","ESTRADAS E FERROVIAS II","DEC","101245","60","4","60","0","0","0","0",,"((11952 E 11999))",,"Terminologia e Classificação dos Pavimentos. Materiais para Pavimentação. Estudos das
Cargas Rodoviárias e Ferroviárias. Projeto e Dimensionamento de Pavimentos. Custos de Pavimentos.
Drenagem dos Pavimentos. Obras Complementares.",,,"t","2","f","f","f","f","f","f"
"11954","G","DISCIPLINA","ENCIV0101","PORTOS E VIAS NAVEGÁVEIS","DEC","101246","60","4","60","0","0","0","0",,"((11951))",,"Estudo dos Portos: Obras Internas e Externas. Estudos dos Ventos e Marés. Estudo Topo-
Hidrográficos. Meios de Transportes Marítimos. Aparelhamento de Cargas e Descargas. Operação Porto-
Navio. Piers. Estudos de Viabilidade. Descargas Sólidas. Obras de Drenagem.",,,"t","3","f","f","f","f","f","f"
"11955","G","DISCIPLINA","ENCIV0102","GERENCIAMENTO DE PAVIMENTOS","DEC","101247","60","4","60","0","0","0","0",,"((11953))",,"Conservação e restauração de pavimentos. Reforço de pavimento. Projetos geométricos
especiais. Gerencia de pavimentos.",,,"t","3","f","f","f","f","f","f"
"11956","G","DISCIPLINA","ENCIV0103","TÓPICOS ESPECIAIS DE TRANSPORTES","DEC","101248","60","4","60","0","0","0","0",,"( ( 11952 ) ) ",,"Fixada pelo Colegiado de Curso a Cada Oferta.",,,"t","2","f","f","f","f","f","f"
"11957","G","DISCIPLINA","ENCIV0104","TÓPICOS ESPECIAIS DE TOPOGRAFIA","DEC","101249","60","4","60","0","0","0","0",,"((11950))",,"Fixada pelo Colegiado de Curso a Cada Oferta.",,,"t","3","f","f","f","f","f","f"
"11958","G","DISCIPLINA","ENCIV0105","DESENHO TÉCNICO","DEC","101251","60","4","30","30","0","0","0",,,,"Introdução ao desenho técnico; instrumentos de desenho; normas técnicas de
desenho; escalas; introdução à geometria descritiva; vistas ortográficas; cotas;
perspectivas cavaleira e isométrica; cortes; introdução ao desenho arquitetônico
e ao desenho universal. ",,,"t","3","f","f","f","f","f","f"
"11959","G","DISCIPLINA","ENCIV0106","DESENHO GEOMÉTRICO","DEC","101252","30","2","30","0","0","0","0",,,,"Conceito de desenho. Instrumentos de desenho. Elementos Geométricos fundamentais: ponto,
reta e plano. Construções Geométricas. Proporções. Figuras geométricas fundamentais. Ângulos.
Polígonos. Estudo da circunferência.",,,"t","2","f","f","f","f","f","f"
"11960","G","DISCIPLINA","ENCIV0107","EXPRESSAO GRÁFICA I","DEC","101253","60","4","30","30","0","0","0","( 20247 ) ",,,"Representação no Espaço e em Épura de Pontos, Retas e Planos. Posições Relativas entre pontos, retas e planos. Paralelismo, 
Perpendicularismo e Interseção. Métodos descritivos. Sólidos sobre Planos. Seccionamento de Sólidos por Planos. Escalas e Noções de Vistas 
Ortográficas.",,,"t","3","f","f","f","f","f","f"
"11961","G","DISCIPLINA","ENCIV0108","EXPRESSÃO GRÁFICA II","DEC","101254","90","6","90","0","0","0","0","( ( 20249 ) E ( 20258 ) ) ","( ( 11960 ) ) ",,"Normalização do desenho; sombras: tipos e aplicações; Representação de peças. Perspectiva
Isométrica e Cavaleira. Desenho à mão-livre. Computação gráfica.",,,"t","3","f","f","f","f","f","f"
"11962","G","DISCIPLINA","ENCIV0109","DESENHO ARQUITETÔNICO","DEC","101255","60","4","30","30","0","0","0","( 20254 ) ","( ( 11961 ) ) ",,"Normas de desenho arquitetônico; escalas; cotas e legendas; representação de projeto arquitetônico; detalhes construtivos; levantamento 
cadastral; acessibilidade e desenho universal; circulação vertical.",,,"t","2","f","f","f","f","f","t"
"11963","G","DISCIPLINA","ENCIV0110","ARQUITETURA E URBANISMO","DEC","101256","60","4","60","0","0","0","0",,"((11962))",,"Conceitos Gerais. Espaço: Função e Classificação. Meio Físico: Isolamento e Ventos
Dominantes. Programa, Setoramento e Organograma. Partido Arquitetônico: Anteprojeto e Projeto.
História da Arquitetura: Evolução dos Sistemas Estruturais. Arquitetura no Brasil: Influências,
Cronologia, Técnicas Construtivas e Classificação. Planejamento Urbano: Evoluções das Cidades. Plano
diretor e leis complementares.",,,"t","3","f","f","f","f","f","f"
"11964","G","DISCIPLINA","ENCIV0111","MAQUETE ELETRÔNICA","DEC","101257","60","4","60","0","0","0","0",,"((11961))",,"Aplicação da computação gráfica em projetos de engenharia. Ambiente 3D: coordenadas e
visualização espacial. Modelagem 3D. Criação de modelos e maquetes eletrônicas. Noções de realismo
visual. Animação simplificada.",,,"t","3","f","f","f","f","f","f"
"11965","G","DISCIPLINA","ENCIV0112","TÓPICOS ESPECIAIS DE DESENHO","DEC","101258","60","4","60","0","0","0","0",,"((11961))",,"Fixada pelo Colegiado de Curso a cada oferta.",,,"t","3","f","f","f","f","f","f"
"11966","G","DISCIPLINA","ENCIV0113","TÓPICOS ESPECIAIS DE ARQUITETURA","DEC","101259","60","4","60","0","0","0","0",,"((11962))",,"Fixada pelo Colegiado de Curso a cada oferta.",,,"t","2","f","f","f","f","f","f"
"11968","G","DISCIPLINA","ENCIV0115","INSTALAÇÕES HIDRO-SANITÁRIAS","DEC","101262","60","4","60","0","0","0","0",,"((12014 E 11976))",,"Instalações prediais de água fria e quente: projeto e construção. Instalações prediais de incêndio:
Projeto e construção. Instalações prediais de esgotos e águas pluviais: projeto e construção.",,,"t","3","f","f","f","f","f","f"
"11969","G","DISCIPLINA","ENCIV0116","HIDROLOGIA APLICADA","DEC","101263","90","6","90","0","0","0","0",,"( ( 12014 E 13384 ) ) ",,"Ciclo hidrológico. Bacia hidrográfica. Precipitação. Evapotranspiração. Escoamento subsuperficial e infiltração. Escoamento superficial e 
hidrograma unitário. Hidrometria. Hidrologia estatística e análise de frequência. Regularização de vazão. Chuvas e vazões de projeto. Águas 
subterrâneas.",,,"t","3","f","f","f","f","f","f"
"11970","G","DISCIPLINA","ENCIV0117","SISTEMAS DE DRENAGEM URBANA","DEC","101264","60","4","45","15","0","0","0",,"( ( 11961 E 11969 ) ) ",,"Conceituação. Parâmetros hidrológicos a considerar. Elementos constituintes de um Sistema de Drenagem. Sistemas de micro e 
macrodrenagem. Cálculo de sarjetas, bocas de lobo e galerias. Dimensionamento e projeto do sistema. Bueiros. Detenção e retenção. Drenagem urbana 
sustentável e medidas compensatórias em drenagem urbana.
",,,"t","3","f","f","f","f","f","f"
"11971","G","DISCIPLINA","ENCIV0118","SISTEMAS DE IRRIGACAO","DEC","101265","60","4","60","0","0","0","0",,"( ( 11969 ) ) ",,"Relação Água/Solo/Planta. Uso consuntivo. Fluxo de água em solo não saturado. Determinação da lâmina dágua necessária. Projeto e 
dimensionamento de sistemas de irrigação.",,,"t","3","f","f","f","f","f","f"
"11972","G","DISCIPLINA","ENCIV0119","OBRAS HIDRÁULICAS","DEC","101266","60","4","60","0","0","0","0",,"( ( 11969 ) ) ",,"Reservatórios (barragens). Métodos de dimensionamento de reservatórios. Bacias de dissipação. Vertedouros de barragens. Controle de 
enchentes. Construção de canais.",,,"t","3","f","f","f","f","f","f"
"11973","G","DISCIPLINA","ENCIV0120","ÁGUAS SUBTERRÂNEAS","DEC","101267","60","4","60","0","0","0","0",,"((11969))",,"Histórico. Uso criterioso e implicações legais. Aqüíferos freáticos e artesianos. Qualidade da Água. Hidráulica de poços. Testes de poços. Filtros. Perfuração. Bombas. Manutenção da vazão nos Poços. Poços de ponteira.",,,"t","3","f","f","f","f","f","f"
"11974","G","DISCIPLINA","ENCIV0121","TÓPICOS ESPECIAIS DE HIDRÁULICA","DEC","101268","60","4","60","0","0","0","0",,"( ( 12014 ) ) ",,"Fixada pelo Colegiado de Curso a cada oferta.",,,"t","3","f","f","f","f","f","f"
"11975","G","DISCIPLINA","ENCIV0122","TÓPICOS ESPECIAIS DE RECURSOS HÍDRICOS","DEC","101269","60","4","60","0","0","0","0",,"((11969))",,"Fixada pelo Colegiado de Curso a cada oferta.",,,"t","3","f","f","f","f","f","f"
"11976","G","DISCIPLINA","ENCIV0123","SANEAMENTO E MEIO AMBIENTE","DEC","101271","60","4","45","0","0","0","0",,"( ( 12014 ) ) ",,"Noções básicas de Ecologia, Meio Ambiente, Desenvolvimento Sustentável e Saneamento Ambiental. Efeito da poluição sobre o meio 
ambiente e à saúde pública. Causas e efeitos das poluições hídricas, atmosféricas e do solo. Interferências das obras de Engenharia Civil sobre o meio 
ambiente. Legislação ambiental. Políticas públicas ambientais. Licenciamento ambiental. Certificação ambiental. Avaliação ambiental. Como atividade 
extensionista, os alunos poderão desenvolver atividades práticas que envolvam um ou vários dos tópicos a seguir: fazer o levantamento da situação dos 
quatro pilares do saneamento básico em comunidades de Sergipe; propor soluções simplificadas de saneamento básico para comunidades de Sergipe; e 
realizar ações de educação ambiental em escolas e comunidades em Sergipe. Os resultados obtidos dos estudos serão encaminhados ao público alvo 
(órgãos públicos, líderes comunitários, particulares) para melhorias do saneamento básico na região.",,,"t","3","f","f","f","f","f","f"
"11977","G","DISCIPLINA","ENCIV0124","SISTEMAS DE ABASTECIMENTO DE ÁGUA","DEC","101272","60","4","45","15","0","0","0",,"( ( 11976 ) ) ",,"Qualidade e disponibilidade da água. Elementos de um Sistema de Abastecimento de Água: mananciais, captação, adução, reservação e 
distribuição. Projeto e execução dos Sistemas de Abastecimento de Água. Operação e manutenção de um Sistema de Abastecimento de Água.
",,,"t","3","f","f","f","f","f","f"
"11978","G","DISCIPLINA","ENCIV0125","SISTEMAS DE ESGOTAMENTO SANITÁRIO","DEC","101273","60","4","45","15","0","0","0",,"( ( 36002 ) ) ",,"Sistemas de esgotos sanitários: conceituação e tipos de sistemas. Concepção de projeto. Dimensionamento. Noções de tratamento de esgoto. 
Obras de lançamento final. Operação e manutenção de um sistema",,,"t","3","f","f","f","f","f","f"
"11979","G","DISCIPLINA","ENCIV0126","TRATAMENTO DE ÁGUAS RESIDUÁRIAS","DEC","101274","60","4","45","15","0","0","0",,"( ( 36002 ) ) ",,"Conceituação e caracterização de água residuária. Tratamento biológico. Tratamento físico-químico. Reuso de efluentes. Operação e 
manutenção de uma estação de tratamento de esgoto.",,,"t","3","f","f","f","f","f","f"
"11980","G","DISCIPLINA","ENCIV0127","TRATAMENTO DE ÁGUAS DE ABASTECIMENTO","DEC","101275","60","4","45","15","0","0","0",,"( ( 11976 ) ) ",,"Qualidade das águas. Técnicas de clorificação: Sedimentação simples; Coagulação; Floculação;
Aeração; Decantação; Filtração lenta e rápida e Dessalinização. Desinfeção e Fluoretação. Correção de
pH. Técnicas e processos alternativos. Aspectos Econômicos.",,,"t","3","f","f","f","f","f","f"
"11981","G","DISCIPLINA","ENCIV0128","PROTEÇÃO AMBIENTAL","DEC","101276","60","4","60","0","0","0","0",,"( ( 11976 ) ) ",,"Sistema de gestão ambiental. Instrumentos de gestão ambiental. Estrutura organizacional para a gestão municipal do meio ambiente.",,,"t","3","f","f","f","f","f","f"
"11982","G","DISCIPLINA","ENCIV0129","GESTÃO DE RESÍDUOS SÓLIDOS","DEC","101277","60","4","60","0","0","0","0",,"( ( 11976 ) ) ",,"Definição de resíduos sólidos. Classificação e caracterização dos resíduos sólidos. Estudos das
etapas de manejo dos resíduos sólidos: Geração, Acondicionamento, Coleta e Transporte, Tratamento e
Disposição final. Projeto de um aterro sanitário. Métodos de gestão integrada. Organização de um serviço
de limpeza pública.",,,"t","3","f","f","f","f","f","f"
"11983","G","DISCIPLINA","ENCIV0130","TÓPICOS ESPECIAIS DE SANEAMENTO","DEC","101278","60","4","60","0","0","0","0",,"( ( 11976 ) ) ",,"Fixada pelo Colegiado de Curso a cada oferta.",,,"t","3","f","f","f","f","f","f"
"11984","G","DISCIPLINA","ENCIV0131","MATERIAIS DE CONSTRUÇÃO I","DEC","101281","60","4","30","15","0","0","0",,"( ( 13083 ) ) ",," Fundamentos e propriedades dos materiais. A ciência e a engenharia de materiais de construção: cerâmicas, metais e polímeros. Requisitos de 
desempenho, controle tecnológico e aplicação dos materiais de construção: aço, bloco, telha, placa de revestimento, vidro, tinta e madeira. Atividade de 
extensão: produção e distribuição comunitária de publicação técnica sobre escolha e especificação e materiais na autoconstrução.",,,"t","3","f","f","f","f","f","t"
"11985","G","DISCIPLINA","ENCIV0132","MATERIAIS DE CONSTRUÇÃO II","DEC","101282","60","4","30","15","0","0","0",,"( ( 11930 E 11984 ) ) ",,"Aglomerantes minerais. Pedras naturais e agregados. Aditivos e adições. Argamassas. Concreto de cimento Portland: dosagem, propriedades 
do concreto fresco e endurecido, controle tecnológico, produção, concretos especiais. Aglomerantes e Misturas Betuminosas. Atividade de extensão: 
prática em laboratório voltada para o desenvolvimento de materiais cimentícios sustentáveis de menor custo relativo aos convencionais com a finalidade 
de viabilizar o uso pela comunidade.",,,"t","3","f","f","f","f","f","t"
"11986","G","DISCIPLINA","ENCIV0133","PATOLOGIA DAS CONSTRUÇÕES","DEC","101283","60","4","60","0","0","0","0",,"( ( 36007 ) ) ",,"Vida útil e segurança das construções. Durabilidade e Sustentabilidade das construções. Definições e aspectos da Patologia. Sintomatologia. 
Diagnóstico e Prevenção. Falhas devido a erros de projeto, execução, uso e manutenção. Manifestações patológicas em fundações, alvenarias de 
vedação e estruturais, fachadas, coberturas, estruturas de concreto, instalações, revestimentos, impermeabilizações, pinturas  Diagnóstico e Terapia.",,,"t","3","f","f","f","f","f","f"
"11987","G","DISCIPLINA","ENCIV0134","TÓPICOS ESPECIAIS DE MATERIAIS","DEC","101284","60","4","60","0","0","0","0",,"((11985))",,"Fixada pelo Colegiado de Curso a cada oferta.",,,"t","3","f","f","f","f","f","f"
"11988","G","DISCIPLINA","ENCIV0135","ENGENHARIA ECONÔMICA","DEC","101291","60","4","30","15","0","0","0",,"( ( 13384 ) OU ( 21918 ) ) ",,"Princípios básicos de Engenharia Econômica (Matemática Financeira). Análise de Viabilidade Econômica e Financeira. Critérios para Seleção 
de Alternativas de Investimentos. Estudos de Viabilidade Econômica na Construção Civil. Como atividade extensionista, os discentes devem identificar 
junto à comunidade oportunidades de estudos de viabilidade de empreendimentos para os alunos auxiliarem no desenvolvimento.",,,"t","1","f","f","f","f","f","f"
"11989","G","DISCIPLINA","ENCIV0136","ADMINISTRAÇÃO DE OBRAS","DEC","101292","60","4","60","0","0","0","0",,"( ( 36006 ) ) ",,"Indústria da Construção Civil. Fundamentos da Administração. Gestão de Pessoas. Gestão de Suprimentos. Gestão da Qualidade.",,,"t","3","f","f","f","f","f","f"
"11990","G","DISCIPLINA","ENCIV0137","TECNOLOGIA DAS CONSTRUÇÕES","DEC","101293","90","6","90","0","0","0","0",,"((11939))",,"A Indústria da Construção Civil. Problema Habitacional Brasileiro. Tecnologia da Construção
Civil: Anteprojeto e Projeto, Terreno, Locação, Fundações, Embassamento, Alvenaria, Alvenaria
Estrutural, Estrutura, Coberturas, Revestimentos, Tetos, Esquadrias, Pavimentação, Escadas e Rampas,
Pinturas e Acabamentos. Sistemas Construtivos.",,,"t","3","f","f","f","f","f","f"
"11991","G","DISCIPLINA","ENCIV0138","PLANEJAMENTO DE OBRAS","DEC","101294","60","4","60","0","0","0","0",,"((11989 E 11990))",,"Projetos que compõem a obra. Especificações da obra. Levantamento dos serviços e seus
quantitativos. Composições de custos financeiros dos serviços. Orçamento de obra. Cronograma Físico -
Financeiros. Canteiro de obra: logística, layout, etapas. Uso da informática no planejamento de obras.",,,"t","3","f","f","f","f","f","f"
"11992","G","DISCIPLINA","ENCIV0139","GERENCIAMENTO DE OBRAS","DEC","101295","60","4","60","0","0","0","0",,"((11990))",,"Definição dos recursos humanos, materiais e equipamentos. Técnicas de planejamento e
programação de obras. Acompanhamento e controle de serviços. Construção enxuta. Sistema de gestão de
qualidade. Gerenciamento de resíduos. Racionalização, industrialização e inovações tecnológicas. Uso da
informática no gerenciamento.",,,"t","4","f","f","f","f","f","f"
"11993","G","DISCIPLINA","ENCIV0140","INSTALAÇÕES ELÉTRICAS PREDIAIS","DEC","101296","60","4","60","0","0","0","0",,"((13310))",,"Projetos de Instalações. Proteção e Controle dos Circuitos. Iluminação Incandescente e
Fluorescente. Fator de Potência. Tecnologia dos Materiais de Instalações Elétrica. Projeto de Instalação
Elétrica Predial.",,,"t","3","f","f","f","f","f","f"
"11994","G","DISCIPLINA","ENCIV0141","INSTALAÇÕES ELÉTRICAS INSDUSTRIAIS","DEC","101297","60","4","60","0","0","0","0",,"((11993))",,"Projetos de Instalações Elétricas de Obras Industriais.",,,"t","3","f","f","f","f","f","f"
"11995","G","DISCIPLINA","ENCIV0142","SEGURANÇA DO TRABALHO NAS CONSTRUÇÕES","DEC","101298","30","2","30","0","0","0","0",,"((11990))",,"Comissão Interna de Prevenção de Acidentes (CIPA). Serviços Especializados em Segurança e
em Medicina do Trabalho (SESMT). Sanitarismo e Conforto nos locais de Trabalho. Obras de
Construção: Demolição e Reparo. Proteção contra Incêndio. Operações, Produtos e Substâncias de Riscos
em Higiene. Aspecto de Psicologia Aplicada ao Trabalho.",,,"t","3","f","f","f","f","f","f"
